,0
466,0.058298655362374455
467,0.058297352548377646
468,0.05829603544564227
469,0.058294703863723374
470,0.05829335761283962
471,0.05829199650407214
472,0.05829062034956904
473,0.058289228962756255
474,0.058287822158553666
475,0.05828639975359686
476,0.058284961566464254
477,0.05828350741790901
478,0.05828203713109595
479,0.05828055053184272
480,0.05827904744886516
481,0.05827752771402638
482,0.05827599116258895
483,0.058274437633470046
484,0.058272866969498606
485,0.05827127901767428
486,0.05826967362942719
487,0.05826805066087801
488,0.05826640997309744
489,0.05826475143236456
490,0.058263074910422714
491,0.05826138028473272
492,0.058259667438721754
493,0.058257936262027535
494,0.05825618665073659
495,0.05825441850761555
496,0.05825263174233476
497,0.058250826271682835
498,0.05824900201977148
499,0.05824715891822937
500,0.058245296906384345
501,0.05824341593143277
502,0.05824151594859513
503,0.05823959692125724
504,0.05823765882109603
505,0.0582357064445207
506,0.058233741383769876
507,0.05823176350201882
508,0.058229772634950244
509,0.05822776862384653
510,0.05822575130638422
511,0.058223720536076266
512,0.058221676167505974
513,0.05821961807444006
514,0.058217546130632736
515,0.058215460228812826
516,0.058213360258224434
517,0.05821124612664752
518,0.05820911773499145
519,0.058206975003725
520,0.058204817843654943
521,0.05820264618763762
522,0.05820045995592948
523,0.05819825909425207
524,0.05819604353178397
525,0.05819381322734449
526,0.05819156811779532
527,0.058189308174983016
528,0.058187033341688926
529,0.058184743602939376
530,0.058182438905545995
531,0.05818011924860753
532,0.05817778458107542
533,0.05817543491799954
534,0.05817307020832951
535,0.05817069048600039
536,0.05816829569707501
537,0.058165885898483295
538,0.05816346102916856
539,0.05816102117469518
540,0.05815856626059477
541,0.05815609640892919
542,0.05815361152252614
543,0.05815111177115707
544,0.05814859702127767
545,0.05814606750665148
546,0.058143523037224
547,0.0581409639347244
548,0.05813838992275946
549,0.05813580144671549
550,0.05813319809936255
551,0.0581305805033961
552,0.05812794805382507
553,0.05812530163201478
554,0.05812264033367795
555,0.05811996542325036
556,0.05811727554171009
557,0.05811457252829414
558,0.058111854329122824
559,0.05810912365606768
560,0.0581063773860925
561,0.05810361956996991
562,0.05810084542682701
563,0.05809806108188335
564,0.05809525916230072
565,0.0580924490366084
566,0.058089619244370304
567,0.058086784267393415
568,0.05808392614116503
569,0.05808106746924478
570,0.0580781798431561
571,0.05807529884626501
572,0.05807238440943523
573,0.05806948244886618
574,0.0580665609924319
575,0.05806363852945138
576,0.058060713593679314
577,0.05805777462241751
578,0.05805485838837657
579,0.058051907664684134
580,0.05804900378964337
581,0.058046042812460764
582,0.05804322008764842
583,0.05804024938481431
584,0.058037340917034295
585,0.05803435034706537
586,0.058031402558124265
587,0.05802837591714585
588,0.05802537672529645
589,0.05802231292363947
590,0.058019273559500865
591,0.05801618159637261
592,0.05801311122412324
593,0.05800999305746865
594,0.05800689772947537
595,0.05800376343158101
596,0.058000647681399134
597,0.057997506044625766
598,0.05799437293175905
599,0.05799122170910129
600,0.05798807320274512
601,0.057984911269312905
602,0.057981748671576246
603,0.05797857551517096
604,0.05797539972084021
605,0.0579722151597923
606,0.05796902681196123
607,0.057965830844181596
608,0.05796263043062025
609,0.05795942315416381
610,0.05795621106846616
611,0.057952992640251194
612,0.05794976922069704
613,0.05794653983452429
614,0.05794330538788318
615,0.05794006526154333
616,0.05793682007659103
617,0.0579335694431607
618,0.05793031379757239
619,0.057927052898967005
620,0.05792378706241557
621,0.05792051614459996
622,0.05791724038001529
623,0.05791395968964944
624,0.057910674253774524
625,0.057907384036057545
626,0.05790408917982187
627,0.05790078967723151
628,0.05789748564610911
629,0.05789417709774144
630,0.05789086413211783
631,0.05788754677340428
632,0.057884225108948695
633,0.05788089917161139
634,0.057877569039656906
635,0.0578742347518213
636,0.057870896379755205
637,0.05786755396616387
638,0.05786420757781777
639,0.05786085726009366
640,0.05785750307610853
641,0.05785414507301745
642,0.05785078331115372
643,0.05784741783882435
644,0.05784404871419333
645,0.05784067598626933
646,0.05783729971147713
647,0.05783391993919452
648,0.05783053672440523
649,0.05782715011660486
650,0.05782376016954117
651,0.057820366932634926
652,0.057816970458539146
653,0.05781357079645175
654,0.05781016799802952
655,0.057806762112134674
656,0.05780335318949865
657,0.057799941278563444
658,0.05779652642918849
659,0.057793108689333864
660,0.05778968810802947
661,0.05778626473270997
662,0.05778283861161132
663,0.05777940979161345
664,0.05777597832018943
665,0.05777254424364617
666,0.05776910760872138
667,0.05776566846113869
668,0.05776222684692533
669,0.05775878281121697
670,0.05775533639935275
671,0.057751887655879595
672,0.05774843662546854
673,0.057744983352079435
674,0.05774152787973304
675,0.05773807025180526
676,0.05773461051168231
677,0.0577311487021604
678,0.0577276848660052
679,0.057724219045437904
680,0.05772075128261637
681,0.05771728161919208
682,0.057713810096726714
683,0.05771033675630786
684,0.05770686163891205
685,0.057703384785069305
686,0.0576999062351817
687,0.0576964260292287
688,0.05769294420704849
689,0.05768946080807753
690,0.05768597587160068
691,0.057682489436519636
692,0.05767900154157656
693,0.057675512225147114
694,0.05767202152544159
695,0.05766852948031866
696,0.0576650361274676
697,0.05766154150423958
698,0.057658045647813676
699,0.05765454859504318
700,0.057651050382607726
701,0.05764755104687245
702,0.05764405062402815
703,0.05764054914996155
704,0.057637046660385015
705,0.05763354319071638
706,0.05763003877619981
707,0.0576265334517937
708,0.05762302725228393
709,0.057619520212178636
710,0.05761601236581505
711,0.05761250374726012
712,0.057608994390411644
713,0.0576054843289042
714,0.05760197359620526
715,0.057598462225525414
716,0.0575949502499106
717,0.0575914377021558
718,0.05758792461489375
719,0.05758441102051187
720,0.05758089695123797
721,0.05757738243905965
722,0.05757386751580766
723,0.05757035221307735
724,0.0575668365623101
725,0.05756332059471629
726,0.05755980434135531
727,0.05755628783305965
728,0.057552771100513794
729,0.05754925417417917
730,0.05754573708437225
731,0.057542219861189896
732,0.05753870253458723
733,0.05753518513430285
734,0.057531667689936866
735,0.05752815023087567
736,0.05752463278637048
737,0.057521115385461306
738,0.057517598057056335
739,0.05751408082985474
740,0.057510563750286944
741,0.057507046859697174
742,0.05750353018610966
743,0.05750001375734492
744,0.05749649760110159
745,0.05749298174487502
746,0.05748946621604145
747,0.05748595104177484
748,0.05748243624913437
749,0.05747892186497793
750,0.05747540791605307
751,0.05747189442890639
752,0.057468381429978586
753,0.057464868945509374
754,0.05746135700163709
755,0.05745784562429865
756,0.05745433483933448
757,0.057450824672382786
758,0.05744731514899058
759,0.05744380629450136
760,0.05744029813417316
761,0.057436790693058695
762,0.05743328399613134
763,0.05742977806815644
764,0.05742627293382668
765,0.05742276861762322
766,0.05741926514396154
767,0.05741576253704138
768,0.057412260821004216
769,0.05740876001977064
770,0.05740526015721123
771,0.05740176125696934
772,0.057398263342647686
773,0.057394766437614264
774,0.057391270565206834
775,0.057387775748519804
776,0.05738428201062911
777,0.057380789374357165
778,0.05737729786252142
779,0.05737380749767386
780,0.0573703183023768
781,0.05736683029891328
782,0.05736334350959407
783,0.0573598579564345
784,0.057356373661497644
785,0.057352890646531984
786,0.05734940893335691
787,0.0573459285434548
788,0.05734244949840549
789,0.05733897181942551
790,0.05733549552785964
791,0.05733202064465841
792,0.05732854719093641
793,0.057325075187377464
794,0.057321604654871176
795,0.057318135613833386
796,0.05731466808493463
797,0.057311202088320655
798,0.05730773764444945
799,0.057304274773193796
800,0.05730081349480654
801,0.05729735382888361
802,0.0572938957954811
803,0.05729043941391287
804,0.05728698470404816
805,0.057283531684912035
806,0.05728008037619832
807,0.05727663079663467
808,0.057273182965752956
809,0.05726973690197259
810,0.05726629262467954
811,0.05726285015197119
812,0.05725940950310675
813,0.057255970695844385
814,0.057252533749339495
815,0.057249098680989506
816,0.057245665509873866
817,0.05724223425300224
818,0.05723880492941195
819,0.05723537755569123
820,0.05723195215087664
821,0.05722852873109284
822,0.05722510731542632
823,0.057221687919485474
824,0.05721827056246941
825,0.05721485525940417
826,0.05721144202967901
827,0.0572080308876548
828,0.057204621853007315
829,0.057201214939328206
830,0.05719781016670007
831,0.057194407547814415
832,0.057191007103311105
833,0.05718760884481643
834,0.057184212793716646
835,0.05718081896036417
836,0.05717742736712992
837,0.05717403802282811
838,0.05717065095111554
839,0.05716726615893279
840,0.05716388367160434
841,0.0571605034937701
842,0.05715712565290795
843,0.05715375015081234
844,0.0571503770177339
845,0.057147006251924884
846,0.05714363788720087
847,0.057140271917378464
848,0.05713690838085438
849,0.05713354726586085
850,0.05713018861668293
851,0.05712683241448785
852,0.05712347871113501
853,0.05712012747881326
854,0.057116778779137026
855,0.05711343257283755
856,0.057110088934112596
857,0.05710674780901488
858,0.057103409288003636
859,0.05710007329825768
860,0.05709673995129389
861,0.05709340914993813
862,0.05709008103303585
863,0.05708675547188544
864,0.057083432640882
865,0.05708011237037722
866,0.057076794881122106
867,0.05707347995012296
868,0.057070167858728614
869,0.05706685831423626
870,0.057063551677412505
871,0.057060247564192125
872,0.057056946439693654
873,0.057053647799762144
874,0.057050352246989774
875,0.05704705911891958
876,0.0570437691997296
877,0.057040481617700145
878,0.05703719739749714
879,0.05703391538999922
880,0.05703063693921361
881,0.05702736052727452
882,0.05702408792336347
883,0.057020817118106706
884,0.05701755044826482
885,0.057014285247541964
886,0.05701102461237273
887,0.0570077649960926
888,0.05700451051457249
889,0.05700125643818888
890,0.05699800825435578
891,0.05699475963973157
892,0.05699151793163819
893,0.0569882746541383
894,0.056985039645706594
895,0.05698180151582229
896,0.056978573492249496
897,0.05697534022923459
898,0.056972119556382365
899,0.05696889075019098
900,0.056965677897604566
901,0.056962452953858
902,0.05695924851903788
903,0.05695602822604306
904,0.056952832949710944
905,0.05694962187341093
906,0.05694643663132041
907,0.056943235457117984
908,0.05694006122571707
909,0.05693687062760611
910,0.05693370833389528
911,0.05693052881105183
912,0.05692737909722785
913,0.05692421080397572
914,0.056921073759566794
915,0.05691791646171405
916,0.056914791398281366
917,0.05691164445079336
918,0.05690852950798801
919,0.056905391354612124
920,0.05690228304669127
921,0.05689915080955024
922,0.056896044886118345
923,0.056892915489240116
924,0.056889808988550034
925,0.05688668072782902
926,0.05688357288904971
927,0.056880445668239965
928,0.05687733728476816
929,0.05687421192920958
930,0.056871104394037586
931,0.05686798199755095
932,0.056864876716866665
933,0.05686175830332098
934,0.0568586564660397
935,0.056855542876282146
936,0.056852445411725724
937,0.05684933968668471
938,0.05684624728945636
939,0.05684314994153763
940,0.05684006312786653
941,0.05683697372803881
942,0.05683389287813617
943,0.056830811134007606
944,0.05682773652831157
945,0.05682466224292925
946,0.056821594090051705
947,0.056818527132521834
948,0.056815465589288294
949,0.05681240587442429
950,0.05680935106030352
951,0.05680629853462452
952,0.056803250542157555
953,0.05680020517430957
954,0.056797164076692344
955,0.056794125850916345
956,0.05679109170752199
957,0.05678806061917561
958,0.05678503347954331
959,0.05678200953197227
960,0.05677898943863278
961,0.05677597264091496
962,0.05677295963133657
963,0.056769949996598824
964,0.056766944104489826
965,0.056763941648624666
966,0.056760942904790716
967,0.05675794764547863
968,0.05675495607839553
969,0.05675196803437973
970,0.056748983670598815
971,0.05674600286117238
972,0.056743025725634215
973,0.0567400521703
974,0.05673708228659615
975,0.05673411600485714
976,0.05673115339545507
977,0.05672819440669349
978,0.056725239093126
979,0.05672228741653508
980,0.05671933941955164
981,0.05671639507409293
982,0.056713454413771916
983,0.0567105174181412
984,0.056707584113966154
985,0.05670465448656015
986,0.05670172855746627
987,0.0566988063163482
988,0.05669588778074699
989,0.05669297294361251
990,0.05669006181940255
991,0.056687154403548254
992,0.056684250708118104
993,0.05668135073041448
994,0.0566784544806424
995,0.056675561957511944
996,0.05667267316976456
997,0.056669788117165255
998,0.056666906807296816
999,0.056664029240710026
1000,0.05666115542406244
1001,0.056658285358484814
1002,0.056655419049888585
1003,0.056652556499826784
1004,0.05664969771360255
1005,0.056646842693070104
1006,0.056643991443030596
1007,0.05664114396554602
1008,0.05663830026499779
1009,0.05663546034358331
1010,0.05663262420532777
1011,0.05662979185250772
1012,0.05662696335597991
1013,0.056624138807708134
1014,0.05662131820953082
1015,0.05661850156423255
1016,0.05661568887374216
1017,0.05661288014063572
1018,0.05661007536678166
1019,0.05660727455454657
1020,0.05660447770570633
1021,0.05660168482241799
1022,0.05659889590634339
1023,0.056596110959435286
1024,0.05659332998323016
1025,0.05659055297948535
1026,0.05658777994960662
1027,0.056585010895165266
1028,0.05658224581743289
1029,0.05657948471780161
1030,0.056576727597404695
1031,0.05657397445745845
1032,0.056571225298951866
1033,0.05656848012292556
1034,0.056565738930217095
1035,0.05656300172168948
1036,0.05656026849802174
1037,0.05655753925989657
1038,0.05655481400782813
1039,0.05655209274231652
1040,0.056549375463705844
1041,0.056546662172311815
1042,0.05654395286830441
1043,0.056541247551813424
1044,0.05653854622283108
1045,0.056535848881299484
1046,0.05653315552702939
1047,0.05653046615977272
1048,0.05652778077915452
1049,0.05652509938473308
1050,0.05652242197594285
1051,0.05651974855214416
1052,0.056517079112575225
1053,0.056514413656393515
1054,0.056511752182635086
1055,0.05650909469024914
1056,0.05650644117806353
1057,0.05650379164481361
1058,0.056501146089113025
1059,0.05649850450947765
1060,0.05649586690430091
1061,0.05649323327187366
1062,0.05649060361036296
1063,0.05648797791782885
1064,0.05648535619220589
1065,0.05648273843131724
1066,0.05648012463285851
1067,0.0564775147944095
1068,0.056474908913420115
1069,0.056472306987219875
1070,0.056469709013005624
1071,0.05646711498784935
1072,0.056464524908687114
1073,0.05646193877232543
1074,0.0564593565754314
1075,0.05645677831453776
1076,0.05645420398603403
1077,0.05645163358617035
1078,0.05644906711104952
1079,0.05644650455662984
1080,0.056443945918717826
1081,0.05644139119297021
1082,0.056438840374887105
1083,0.056436293459813436
1084,0.05643375044293236
1085,0.05643121131926615
1086,0.05642867608366995
1087,0.05642614473083192
1088,0.056423617255267525
1089,0.056421093651318886
1090,0.05641857391314935
1091,0.0564160580347424
1092,0.05641354600989626
1093,0.056411037832222496
1094,0.0564085334951405
1095,0.0564060329918758
1096,0.05640353631545457
1097,0.05640104345870141
1098,0.05639855441423402
1099,0.05639606917446045
1100,0.05639358773157374
1101,0.0563911100775489
1102,0.056388636204137296
1103,0.05638616610286332
1104,0.05638369976501869
1105,0.0563812371816587
1106,0.05637877834359642
1107,0.056376323241398525
1108,0.05637387186537923
1109,0.05637142420559591
1110,0.05636898025184278
1111,0.05636653999364599
1112,0.05636410342025717
1113,0.056361670520648166
1114,0.056359241283504245
1115,0.05635681569721847
1116,0.05635439374988451
1117,0.056351975429290595
1118,0.056349560722912244
1119,0.05634714961790548
1120,0.056344742101099195
1121,0.05634233815898809
1122,0.056339937777724586
1123,0.056337540943111115
1124,0.05633514764059181
1125,0.05633275785524419
1126,0.05633037157177026
1127,0.056327988774487865
1128,0.05632560944732118
1129,0.05632323357379141
1130,0.056320861137006836
1131,0.056318492119652896
1132,0.05631612650398154
1133,0.05631376427180072
1134,0.056311405404463215
1135,0.056309049882855226
1136,0.056306697687384555
1137,0.05630434879796857
1138,0.056302003194021545
1139,0.056299660854441894
1140,0.056297321757598565
1141,0.056294985881317566
1142,0.05629265320286752
1143,0.056290323698945155
1144,0.056287997345659944
1145,0.056285674118518675
1146,0.05628335399240914
1147,0.05628103694158349
1148,0.056278722939640924
1149,0.05627641195950996
1150,0.05627410397342993
1151,0.056271798952932
1152,0.05626949686881938
1153,0.056267197691147054
1154,0.05626490138920075
1155,0.056262607931475105
1156,0.05626031728565117
1157,0.05625802941857315
1158,0.05625574429622421
1159,0.05625346188370162
1160,0.05625118214519091
1161,0.05624890504393907
1162,0.05624663054222692
1163,0.05624435860134048
1164,0.05624208918154117
1165,0.05623982224203515
1166,0.05623755774094134
1167,0.05623529563525849
1168,0.05623303588083086
1169,0.056230778432312736
1170,0.05622852324313162
1171,0.056226270265450025
1172,0.056224019450125874
1173,0.05622177074667142
1174,0.05621952410321062
1175,0.05621727946643476
1176,0.056215036781556565
1177,0.05621279599226252
1178,0.0562105570406632
1179,0.05620831986724186
1180,0.05620608441080086
1181,0.056203850608406096
1182,0.05620161839532917
1183,0.05619938770498733
1184,0.05619715846888093
1185,0.05619493061652836
1186,0.056192704075398475
1187,0.056190478770840144
1188,0.05618825462600887
1189,0.056186031561790674
1190,0.05618380949672238
1191,0.05618158834690903
1192,0.0561793680259373
1193,0.05617714844478598
1194,0.05617492951173184
1195,0.05617271113225206
1196,0.05617049320892217
1197,0.056168275889989
1198,0.056166059390767596
1199,0.056163843621626415
1200,0.05616162849051025
1201,0.05615941390232418
1202,0.05615719975889315
1203,0.05615498595892406
1204,0.05615277239793619
1205,0.0561505589681828
1206,0.056148345558537274
1207,0.05614613205437162
1208,0.05614391833740498
1209,0.05614170428555143
1210,0.05613948977274598
1211,0.05613727466877693
1212,0.05613505883910221
1213,0.05613284214467504
1214,0.056130624441755456
1215,0.05612840558172969
1216,0.056126185410913416
1217,0.056123963770358894
1218,0.05612174049564249
1219,0.056119515416651854
1220,0.056117288357350394
1221,0.05611505913553877
1222,0.05611282756259205
1223,0.056110593443192885
1224,0.05610835657504028
1225,0.05610611674855409
1226,0.056103873746555726
1227,0.05610162734394392
1228,0.05609937730734669
1229,0.056097123394767
1230,0.05609486535520311
1231,0.056092602928260266
1232,0.05609033584373421
1233,0.056088063821182796
1234,0.05608578656946605
1235,0.05608350378627039
1236,0.0560812151575976
1237,0.056078920357234295
1238,0.056076619046182434
1239,0.056074310872066394
1240,0.05607199546849784
1241,0.05606967245441316
1242,0.05606734150957001
1243,0.05606500228809602
1244,0.05606265436629755
1245,0.05606029730305945
1246,0.05605793063889797
1247,0.05605555389509949
1248,0.05605316657279305
1249,0.056050768151970694
